Id,SalePrice
1461,118721.74419044945
1462,163978.55961196352
1463,181857.15026881668
1464,196772.65559544353
1465,188278.2839429383
1466,171679.8279732783
1467,184280.34253062116
1468,164604.4461603277
1469,191321.34683547638
1470,119677.76477322975
1471,201251.0000816068
1472,96255.19992125304
1473,97449.35860750046
1474,151160.81921566147
1475,119200.63344332257
1476,372665.68215127784
1477,247292.5900488198
1478,282319.4291800821
1479,278680.62168303155
1480,463062.3227832757
1481,336751.273863599
1482,210739.64839301194
1483,175791.52643590694
1484,163666.4110558233
1485,183956.2608642857
1486,198848.7017365987
1487,321663.2232254923
1488,238162.44775972894
1489,197044.3859658178
1490,229088.89174538525
1491,194312.24321592654
1492,90358.49395393055
1493,186942.76343408466
1494,301713.5322355525
1495,294857.1956083259
1496,231272.24865327348
1497,182882.27062302985
1498,163000.97598520783
1499,161902.80344968542
1500,155195.73808344282
1501,171321.48235247575
1502,148451.31800727404
1503,299179.0478664337
1504,244781.49694556915
1505,229316.2216086191
1506,184353.0544693325
1507,245515.4795774914
1508,198354.60212797622
1509,155245.32886338784
1510,145008.8061853645
1511,148386.71149150038
1512,175463.22241972954
1513,140388.17648178592
1514,170415.6640705326
1515,193948.93499291374
1516,150919.32733406295
1517,170023.6597498723
1518,136383.85972765257
1519,217798.98641444842
1520,130864.60060724177
1521,132592.97028346924
1522,172390.80839854252
1523,114046.33929373765
1524,125453.39929767973
1525,124845.56593386408
1526,118342.92793879389
1527,106302.49421525026
1528,140675.35680868712
1529,145420.25119694992
1530,188321.00537481476
1531,96186.90742922203
1532,99483.37135032813
1533,152942.96287216895
1534,122840.10748562885
1535,154431.87351460173
1536,107915.72883255065
1537,68460.0650112002
1538,157542.341436059
1539,191100.1160976939
1540,90205.09665186101
1541,137819.45814404564
1542,140030.14119872754
1543,203203.84249914615
1544,85713.7828782153
1545,114766.5944628655
1546,131036.68103787959
1547,127030.7358272088
1548,137433.16511173785
1549,117148.18492908322
1550,132801.25276330882
1551,109936.02180702357
1552,135428.4305713168
1553,145965.92621457434
1554,117733.46600628851
1555,165871.4308890686
1556,88192.84240226027
1557,112567.80720505593
1558,96558.43350708573
1559,72094.52587473729
1560,140190.55507306894
1561,141254.94080490898
1562,133693.6198459083
1563,116765.36297749069
1564,164129.2900010905
1565,150363.3448655929
1566,249564.0998782895
1567,74884.71649467913
1568,229605.75358724716
1569,134786.58833668992
1570,139671.1249691685
1571,123406.61357772787
1572,144820.93593927816
1573,243608.2686713818
1574,116894.28669246242
1575,225772.10170421554
1576,242662.04265636732
1577,182973.8124348784
1578,139313.24237543097
1579,145242.06206786857
1580,190690.93385494774
1581,162249.37650250748
1582,127156.99635101882
1583,316071.24660955166
1584,226152.66085830497
1585,140119.24510451884
1586,64985.66188760059
1587,95793.86036245576
1588,150039.33650645945
1589,99692.76984176344
1590,133640.6080298836
1591,97616.67387626282
1592,112589.00150800296
1593,122874.33610920812
1594,137972.80471576093
1595,108552.52450426586
1596,244832.97464751502
1597,197196.86766738872
1598,211293.93811388165
1599,169585.50669952104
1600,164680.12445340963
1601,69831.7601131704
1602,107016.21668778623
1603,80582.9623416295
1604,261257.03758689077
1605,245084.9599751347
1606,179151.70693351747
1607,174562.7850345984
1608,211850.17234957093
1609,187458.03219735276
1610,148752.38881634438
1611,135178.91750256033
1612,169857.5974081796
1613,165773.89732123044
1614,128730.29847823456
1615,92433.23038842762
1616,79427.2510465887
1617,93141.6849910376
1618,125137.82153885516
1619,143349.30279475226
1620,174284.7935598877
1621,137633.35224502004
1622,143991.96115705514
1623,294735.14331826346
1624,216828.4019841006
1625,121264.03020328413
1626,169141.08461222105
1627,188318.8715856739
1628,287893.7195812085
1629,173603.0548198761
1630,355567.38220062456
1631,218720.0065899356
1632,244453.64557369833
1633,168251.7857384762
1634,187649.8005635855
1635,176000.71479728253
1636,154373.70813888052
1637,194230.33148796236
1638,190690.2564581106
1639,180292.84314201368
1640,267381.43277536565
1641,175797.66122779655
1642,233570.87232054092
1643,221478.7770568696
1644,236551.86450050812
1645,196903.20430575777
1646,160557.99098063656
1647,157493.80659898464
1648,130253.54757995934
1649,141437.194342555
1650,114657.34263731926
1651,124255.40933305066
1652,97845.7230939856
1653,102658.48966549152
1654,147282.89773863027
1655,145147.84593310856
1656,143782.72473012793
1657,147385.9670535459
1658,146432.30634671665
1659,122216.9208869766
1660,152286.27481518505
1661,410852.191994757
1662,412214.2948092128
1663,383143.1775201345
1664,423322.1236312381
1665,305965.215660851
1666,324984.2154125505
1667,363579.9609887789
1668,334042.64142612275
1669,305744.31311432674
1670,347691.17045191105
1671,260777.817820596
1672,449206.0590932818
1673,288068.9705315737
1674,240187.69456000545
1675,196812.61435297644
1676,194909.72536223684
1677,221286.5625366714
1678,457037.97392802977
1679,385468.3158597661
1680,344562.8599903432
1681,252102.25196449787
1682,310676.15096412814
1683,182145.67419621092
1684,175834.99999109862
1685,175682.75123753052
1686,170913.11219381285
1687,172104.3465950384
1688,194050.4088894126
1689,199555.70406331358
1690,195381.64298561175
1691,184895.058829673
1692,263785.26391865144
1693,164903.97305063653
1694,181874.98534935087
1695,162870.11685715467
1696,266878.1591618688
1697,167362.38774551774
1698,354526.02025394235
1699,325671.7446405876
1700,247185.34762893396
1701,276476.3274910253
1702,242820.90507825898
1703,249129.04764681848
1704,289732.92594271
1705,238023.22633503904
1706,415171.82117593446
1707,215820.81501965347
1708,206571.81721563436
1709,279073.2611231439
1710,218380.58882201253
1711,262531.01776706596
1712,266193.78392639046
1713,279749.4294566338
1714,229516.40888775367
1715,201129.05242751376
1716,185381.9890918916
1717,174594.9773705031
1718,136252.83230766119
1719,205617.86894656255
1720,249211.26532782303
1721,166395.02342732233
1722,125677.15077429579
1723,155361.99675930603
1724,210802.58296531558
1725,236173.61613219974
1726,184618.7981992267
1727,159191.4463150634
1728,179643.33777898666
1729,163233.78073129992
1730,162043.25319857613
1731,128303.61676833304
1732,122857.10612489143
1733,114519.7664127666
1734,118938.63647515485
1735,132788.1978860012
1736,116791.59749916212
1737,334942.56686898245
1738,240150.35850441008
1739,249626.1594601893
1740,215932.0912138236
1741,191637.5402277091
1742,171470.0287519475
1743,176947.06963327317
1744,332324.50205629354
1745,211994.02356027893
1746,189431.67350363045
1747,209789.3228307001
1748,219712.1545958935
1749,152674.91892218162
1750,128843.44871875521
1751,253843.65456308876
1752,120614.15793236931
1753,145638.07343578452
1754,187515.80281643377
1755,170632.66894837606
1756,135174.06189253292
1757,121309.26319093502
1758,144483.84491547756
1759,160829.54330704818
1760,168553.10435370664
1761,145745.84480062622
1762,172308.73895576427
1763,179736.19065948605
1764,118319.48647743672
1765,167661.4906588935
1766,182567.86463171168
1767,229979.1904476629
1768,144277.15364223858
1769,184333.16641520607
1770,151936.56940472475
1771,125429.36036206388
1772,143673.59997360085
1773,132685.53252480904
1774,147721.2276427277
1775,137679.88778411306
1776,121667.65318638356
1777,111593.86104138722
1778,142130.50685914545
1779,106426.59661944775
1780,174412.6016986742
1781,131118.46497239088
1782,84088.94086722695
1783,145828.30078990426
1784,103222.41042088158
1785,127008.64341266104
1786,139125.74509386977
1787,159131.61521276072
1788,56896.85031193992
1789,102017.30750893136
1790,74813.31966292439
1791,179417.02824561167
1792,157495.10104650707
1793,136787.53352597496
1794,156804.52174717147
1795,135753.26375287233
1796,117169.42255144073
1797,112397.76614885431
1798,119183.5920507512
1799,112681.5481711599
1800,121388.04087942289
1801,128688.8097991827
1802,130472.38912348812
1803,145823.68070021542
1804,148624.1246870285
1805,137861.54730561897
1806,129092.64972684336
1807,137668.23155581887
1808,116080.23215128029
1809,119979.83148368726
1810,133356.93866074382
1811,97569.83415794134
1812,96974.33390468298
1813,122551.607843563
1814,93765.10034339814
1815,55744.34669586565
1816,97487.3320880863
1817,106445.76004708346
1818,141952.50784857973
1819,122586.36047190653
1820,55336.22923979821
1821,112492.99341001727
1822,149057.7168021956
1823,44076.166891370376
1824,136229.65235729553
1825,132231.5921386455
1826,98268.74821647708
1827,102945.72826754305
1828,140450.6731026057
1829,126447.67982561403
1830,138885.69632839042
1831,146548.74181612834
1832,74031.13775536593
1833,135415.7693089009
1834,117346.67731869727
1835,124352.93264301216
1836,125558.7118242641
1837,87707.35506304044
1838,129704.01163890907
1839,95975.24209946574
1840,159386.1026285519
1841,152286.7373731033
1842,83993.4410287113
1843,129915.37835473483
1844,132705.95353911608
1845,142383.4243512485
1846,155771.17854743398
1847,164268.51236421775
1848,55287.57905354115
1849,101794.28523184053
1850,114616.14110088053
1851,154862.4276233214
1852,126903.91314589967
1853,132301.3540684601
1854,167499.7047571645
1855,152470.61405942065
1856,228431.38742090072
1857,132760.8284814166
1858,139140.92791016435
1859,120124.02073637035
1860,152493.89192671725
1861,118922.64632342232
1862,353395.18390454655
1863,322276.98855401884
1864,322440.46006673964
1865,335902.49158706085
1866,342396.12257253093
1867,236479.97976227128
1868,306437.5881951861
1869,205068.96678255172
1870,229645.49211259192
1871,245283.0213753155
1872,173171.5597894715
1873,242885.28071597434
1874,145370.52826721026
1875,197301.3555996258
1876,196256.99901411386
1877,210434.8425637953
1878,194281.19357496797
1879,127225.43250206378
1880,134718.53468782277
1881,245649.26015504333
1882,257896.51557410695
1883,188114.7466052007
1884,205434.9592931479
1885,241636.00919290294
1886,301327.60049641225
1887,209813.30385572027
1888,276222.989412891
1889,169433.524973832
1890,120787.08657217285
1891,133168.56206732645
1892,102936.53740769935
1893,129342.90243518763
1894,128660.08804675264
1895,135763.4084260451
1896,128784.45256119437
1897,111670.65141702305
1898,115321.89319837636
1899,160779.38051480034
1900,156669.2014043659
1901,170478.78793376932
1902,150490.51307877226
1903,233610.54790722087
1904,136706.94534425833
1905,202981.7457946344
1906,151924.1097020511
1907,201954.81849419334
1908,109739.88931888888
1909,135077.5439891796
1910,119878.71480605532
1911,214963.08400152097
1912,348097.2095206523
1913,147502.20094285463
1914,58776.57857410185
