Id,SalePrice
1461,118486.46420358197
1462,163906.1923197439
1463,180764.51215243328
1464,196071.46748251235
1465,188360.14943001347
1466,172503.14809093135
1467,183465.29591207145
1468,164945.26517941972
1469,190778.82159283618
1470,120816.39448186714
1471,201281.876485341
1472,95751.23894453964
1473,96866.71573860018
1474,150462.02612291058
1475,119728.91846370908
1476,372380.8578106383
1477,247275.4414992195
1478,282108.69479919644
1479,276390.3245917624
1480,468333.61043492955
1481,336750.3166797866
1482,210822.4323837612
1483,176568.796368016
1484,162778.76660209234
1485,182677.34045271188
1486,198739.69914086565
1487,322568.07004203927
1488,237889.29921887978
1489,195082.02345977927
1490,227190.3144950605
1491,194429.7491033763
1492,89361.3151969898
1493,186820.58144564225
1494,301110.0470627919
1495,295846.1772850189
1496,232778.21593980314
1497,183833.1759238472
1498,163520.52868970277
1499,160886.25454709938
1500,154161.15839552289
1501,170306.23150860728
1502,147993.71765994513
1503,298175.04972743074
1504,245642.1615556192
1505,230398.7930048038
1506,184200.15851813523
1507,246042.03113767
1508,198867.21213338213
1509,156245.24037826998
1510,145356.6295052014
1511,148606.00234065627
1512,175777.60307365222
1513,141077.33729174754
1514,169394.3032001679
1515,195267.52891211357
1516,150544.07290183514
1517,169239.58881877092
1518,136359.4577946137
1519,219990.2131488346
1520,130671.79764520652
1521,132797.6788853665
1522,171971.88142294294
1523,113322.8139216482
1524,125329.97004442137
1525,124881.44404452105
1526,119162.3663337487
1527,105978.17817585102
1528,139997.2098161424
1529,145340.65966825272
1530,188485.93887359375
1531,97807.42532840752
1532,98699.82724146255
1533,153389.37398579236
1534,123028.62011447984
1535,154270.8415064182
1536,108349.91006129027
1537,68169.79963324861
1538,155720.04797982375
1539,191467.80512920723
1540,90761.44770757535
1541,138176.63499761675
1542,139815.40559259342
1543,204021.6406968005
1544,85786.82290159567
1545,114409.6932175413
1546,130529.33197327706
1547,127274.6308616495
1548,137009.89540436055
1549,117633.25751500265
1550,133799.3962498877
1551,109820.19219089925
1552,134179.29806360241
1553,142900.99364259397
1554,117978.38761792066
1555,165809.8129263373
1556,88547.0573721453
1557,111352.95669954258
1558,96444.10579360416
1559,75883.4416926947
1560,139401.69978374965
1561,140462.66034002014
1562,133680.2806688339
1563,116549.48907644712
1564,162902.03929704145
1565,149221.80500882657
1566,248734.4746635659
1567,75083.79969766337
1568,230760.05251714154
1569,134244.1796753693
1570,139235.69703390778
1571,122785.73957743015
1572,145145.91793423847
1573,245964.72486492063
1574,115952.41676997994
1575,224135.7122114658
1576,240303.00901510502
1577,182236.68873235743
1578,138635.50531949304
1579,145080.1703864015
1580,191663.14518202897
1581,161893.7448448485
1582,126881.72557135911
1583,314167.24725258787
1584,226217.03517946266
1585,140051.58926400798
1586,64919.17797704677
1587,96748.34307278486
1588,150193.4680088827
1589,100302.78149779982
1590,133766.74809092478
1591,98301.20987156393
1592,111584.75108190891
1593,121677.7100492951
1594,138038.10540529696
1595,108444.28332448652
1596,245117.48161729332
1597,197069.13807215853
1598,208903.53631939145
1599,169640.4351187037
1600,164946.1982068796
1601,70279.49156822178
1602,106792.97887834681
1603,80151.19112981876
1604,262687.68074901524
1605,245402.25741195685
1606,178544.82779124303
1607,174591.0579991065
1608,211944.13338348872
1609,186138.72174408424
1610,149053.3115399677
1611,135516.62341344843
1612,169595.06655268298
1613,165406.25533750388
1614,128048.30508489403
1615,91931.50744670315
1616,79932.3547799525
1617,92808.71046394623
1618,125455.51245006692
1619,143952.07417766986
1620,173030.47420063402
1621,137385.64737283505
1622,144339.12562386115
1623,295396.31557481224
1624,216950.62000300045
1625,120787.18075621942
1626,168326.04761757186
1627,187995.35301315723
1628,285785.1985036731
1629,173712.99768847614
1630,350226.66312501166
1631,217811.75690453761
1632,244693.7434153671
1633,167701.13536361727
1634,186239.28892991363
1635,176700.80072530024
1636,154553.8477765749
1637,195122.05163070388
1638,191099.7289362172
1639,180657.67711713453
1640,266939.00869189226
1641,174821.65050825756
1642,233909.81527060978
1643,221474.13843647417
1644,237196.51535815746
1645,197197.12298225422
1646,160405.83771433218
1647,156828.8931277402
1648,130092.5717990253
1649,141289.7447928189
1650,114464.6637974901
1651,123972.13566798161
1652,97699.1713378938
1653,102950.75893273845
1654,147606.51250625146
1655,146053.31463725257
1656,143942.70968558552
1657,147511.42747694414
1658,146186.76917139578
1659,122778.99946776677
1660,151870.12875219953
1661,415426.53719008196
1662,410648.8847749384
1663,381174.0503603708
1664,448845.79688993224
1665,306041.8004953956
1666,326844.53324200446
1667,374192.7748127446
1668,333803.1154410666
1669,304755.6029914136
1670,346482.2592670607
1671,263453.0794971139
1672,453372.52382815984
1673,287955.4538057606
1674,241163.3130630311
1675,196247.78312853494
1676,194757.64670031116
1677,222896.2484267
1678,466010.74502929725
1679,387175.19416778575
1680,342783.44492729666
1681,250861.65804148797
1682,311882.1164556723
1683,183000.17812969373
1684,176410.7725995806
1685,175945.99678068652
1686,170567.84511517672
1687,172072.3535266484
1688,192975.15742158657
1689,198293.6284855093
1690,194587.93973222887
1691,183352.50671064193
1692,263058.877682107
1693,165258.9953026239
1694,182035.28493933193
1695,163454.72837960251
1696,269323.14111593226
1697,167038.58468345128
1698,355166.268272654
1699,322677.9528102024
1700,248691.9293772406
1701,274914.51580492157
1702,243465.56664365798
1703,250976.93675535088
1704,288395.89459658647
1705,237664.81569951345
1706,414035.83133411396
1707,215293.37545212483
1708,206608.41544771305
1709,276766.08875277423
1710,217657.25206012707
1711,262864.0722015216
1712,264700.01385188696
1713,280369.04433267843
1714,229336.62179228297
1715,202547.0496865157
1716,183714.84272020645
1717,173477.9840364158
1718,136735.93671859478
1719,205717.95536166054
1720,247506.8462286918
1721,164542.55553047376
1722,124404.44648221532
1723,155565.58349566325
1724,210392.88893019938
1725,235610.51415847815
1726,184768.4285517099
1727,159621.46669587345
1728,179917.91956290012
1729,163835.28756863414
1730,161138.495858927
1731,128145.92470533619
1732,124240.99923938331
1733,112429.02283931679
1734,118356.67914121418
1735,131547.16051625911
