Id,SalePrice
1461,119586.98483289054
1462,163558.25349392643
1463,183129.0644115524
1464,194701.94621481508
1465,191532.82481051757
1466,174094.7785103594
1467,178367.91010306895
1468,164061.85389893543
1469,187755.83590050062
1470,120260.70120242522
1471,195603.20729965286
1472,95476.22789746494
1473,96101.79392447147
1474,147803.687915246
1475,117237.55740215957
1476,369928.33309528336
1477,248110.03671930777
1478,280911.941391047
1479,274950.36199741415
1480,461711.33081814233
1481,332512.93148081884
1482,206530.62900101696
1483,175042.48021644383
1484,164317.19012275792
1485,182064.04211055074
1486,194674.35637326812
1487,331146.56849122234
1488,232677.60057455068
1489,195959.56859519568
1490,227625.52897053867
1491,192606.5770634908
1492,93187.93637108889
1493,181216.50656558492
1494,297067.2474525532
1495,287101.9765430459
1496,231806.69001273232
1497,182184.20883516487
1498,164552.3307951495
1499,160132.14807649577
1500,153306.07911235566
1501,177956.5480736499
1502,146703.6747192416
1503,290205.54779209493
1504,239442.03799746468
1505,223927.69402550705
1506,183904.50853668698
1507,243682.02265064645
1508,200695.27087883605
1509,157110.50282807014
1510,143560.30612522704
1511,148846.75348567741
1512,173585.77078945655
1513,146922.008725417
1514,157366.87636169526
1515,188277.05590480115
1516,150137.17306923357
1517,167641.0375210301
1518,131346.5204673402
1519,218509.53815154074
1520,131012.03165659973
1521,132329.8050809138
1522,172287.6876648735
1523,114170.9198430746
1524,124001.76444019798
1525,121373.7466865428
1526,116105.94871570476
1527,107779.24474632854
1528,134616.7064349169
1529,148534.89009323128
1530,184161.49750227664
1531,110976.52494288802
1532,99777.86096258178
1533,155445.53268727823
1534,124099.76465777859
1535,151852.69240884882
1536,109518.26844292817
1537,65860.27890347599
1538,155455.43930007992
1539,190301.75450661485
1540,94139.4782016853
1541,140255.63280031426
1542,140005.7617992456
1543,204707.4423770963
1544,84206.77207336706
1545,113708.22147131345
1546,130593.83568140643
1547,130730.77064924984
1548,137538.38079087608
1549,114685.46457297647
1550,133415.5691210428
1551,110666.83724146998
1552,136214.703434142
1553,150734.4665975119
1554,113672.20674536542
1555,164822.4345178263
1556,82766.72239280691
1557,108455.2443582012
1558,95005.4868353818
1559,77445.65186821228
1560,130869.60439358179
1561,133784.76310569033
1562,129243.6968913219
1563,119992.9151736225
1564,162132.40728651904
1565,144551.96559564528
1566,238270.92340838234
1567,75311.95795892624
1568,233604.09189766485
1569,137713.0321629872
1570,136975.00085831594
1571,115769.66528858982
1572,144824.73978329642
1573,242157.8429216951
1574,115013.94537009654
1575,227634.46001940704
1576,253180.14468919465
1577,185223.7283948673
1578,142639.06972493543
1579,146098.63662728426
1580,192449.8317032344
1581,156536.6888354898
1582,124653.74527786316
1583,314159.8020675413
1584,224073.4942924901
1585,138967.567136509
1586,67441.66895144331
1587,96338.99566675375
1588,153146.16934354155
1589,97101.8549086992
1590,134486.3957700869
1591,95828.38711635758
1592,115015.53621994733
1593,123906.73281843867
1594,139661.97286131512
1595,109780.69775541309
1596,238214.7550443617
1597,183372.69526865802
1598,210749.17587838424
1599,167663.2413692072
1600,163012.16746158522
1601,64880.98825102141
1602,112338.57094014472
1603,77471.92794895223
1604,262189.21661019017
1605,248212.89954987657
1606,172229.8717481064
1607,167536.95159725042
1608,212703.74092205561
1609,185307.08072581285
1610,149667.73406093442
1611,134952.3367482204
1612,168422.9460511421
1613,164898.69123523397
1614,127788.64503987244
1615,90576.42329164095
1616,76045.42252801423
1617,91743.9354760062
1618,123219.80000797583
1619,139629.0215533537
1620,158985.0579236208
1621,135191.85718506988
1622,141594.30937345405
1623,282015.1686637452
1624,212643.97119664442
1625,118107.0934912102
1626,164828.5689721468
1627,191028.82216434975
1628,282243.969238621
1629,175473.52403155068
1630,339038.44779077894
1631,216511.40595955774
1632,242667.36254762282
1633,170875.16525262964
1634,186679.77387417623
